"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.12,0.0483333333333333,0.0333333333333333,0.0166666666666667,0.0146666666666667,0.0205555555555556,0.0261904761904762,0.0404166666666667,0.0574074074074074,0.0966666666666667,0.137272727272727,0.143888888888889
0,0.00166666666666667,0.0277777777777778,0.140833333333333,0.188,0.159444444444444,0.121428571428571,0.12125,0.113703703703704,0.105,0.0987878787878788,0.0922222222222222
0.0566666666666667,0.055,0.0255555555555556,0.0708333333333333,0.0706666666666667,0.0644444444444444,0.0471428571428571,0.05125,0.05,0.0433333333333333,0.0509090909090909,0.0522222222222222
0.01,0.0583333333333333,0.0322222222222222,0.0258333333333333,0.0213333333333333,0.0311111111111111,0.0266666666666667,0.0279166666666667,0.0255555555555556,0.0316666666666667,0.0293939393939394,0.035
0.04,0.0133333333333333,0.0177777777777778,0.0075,0.0133333333333333,0.0394444444444444,0.030952380952381,0.0316666666666667,0.03,0.0263333333333333,0.0221212121212121,0.0266666666666667
1,1,0.961111111111111,0.839166666666667,0.754666666666667,0.707777777777778,0.621904761904762,0.63875,0.571111111111111,0.555333333333333,0.532424242424242,0.489722222222222
0.0833333333333333,0.00833333333333333,0.0144444444444444,0.01,0.02,0.0144444444444444,0.0242857142857143,0.02375,0.0233333333333333,0.0246666666666667,0.02,0.0247222222222222
0.933333333333333,0.951666666666667,0.862222222222222,0.765,0.687333333333333,0.637222222222222,0.604285714285714,0.578333333333333,0.538148148148148,0.530666666666667,0.507878787878788,0.498611111111111
0.863333333333333,0.901666666666667,0.818888888888889,0.781666666666667,0.716666666666667,0.684444444444444,0.700952380952381,0.670833333333333,0.634444444444444,0.609333333333333,0.593636363636364,0.564166666666667
0,0.0166666666666667,0.01,0.0141666666666667,0.0253333333333333,0.0194444444444444,0.0223809523809524,0.0195833333333333,0.022962962962963,0.0233333333333333,0.0221212121212121,0.0275
0,0.00666666666666667,0.0177777777777778,0.0208333333333333,0.0353333333333333,0.0277777777777778,0.0319047619047619,0.04,0.0540740740740741,0.0466666666666667,0.0418181818181818,0.0461111111111111
0.113333333333333,0.0583333333333333,0.0644444444444444,0.0508333333333333,0.04,0.0277777777777778,0.0338095238095238,0.0233333333333333,0.0181481481481481,0.0173333333333333,0.0193939393939394,0.0166666666666667
0,0,0.0166666666666667,0.0208333333333333,0.012,0.0188888888888889,0.0395238095238095,0.0716666666666667,0.092962962962963,0.121666666666667,0.162121212121212,0.177222222222222
0.826666666666667,0.78,0.781111111111111,0.7775,0.743333333333333,0.717777777777778,0.65047619047619,0.6325,0.607037037037037,0.582666666666667,0.583030303030303,0.567222222222222
0.0133333333333333,0.05,0.0322222222222222,0.03,0.0226666666666667,0.0183333333333333,0.0295238095238095,0.0329166666666667,0.0525925925925926,0.0646666666666667,0.0896969696969697,0.0883333333333333
0.996666666666667,0.951666666666667,0.918888888888889,0.949166666666667,0.916666666666667,0.885,0.864761904761905,0.824583333333333,0.781111111111111,0.733,0.717878787878788,0.6825
0.713333333333333,0.7,0.702222222222222,0.7175,0.798666666666667,0.825555555555556,0.836666666666667,0.84625,0.844814814814815,0.833666666666667,0.833939393939394,0.799444444444444
0.0566666666666667,0.0216666666666667,0.0488888888888889,0.135,0.2,0.223333333333333,0.231904761904762,0.245833333333333,0.252592592592593,0.267666666666667,0.264242424242424,0.281666666666667
0.00333333333333333,0.04,0.0477777777777778,0.0375,0.0393333333333333,0.0361111111111111,0.0457142857142857,0.0583333333333333,0.0618518518518519,0.0576666666666667,0.0621212121212121,0.0494444444444444
0.00333333333333333,0.005,0.0111111111111111,0.0166666666666667,0.0366666666666667,0.0472222222222222,0.0414285714285714,0.0341666666666667,0.0481481481481481,0.0443333333333333,0.0290909090909091,0.0372222222222222
0.626666666666667,0.55,0.614444444444444,0.6625,0.645333333333333,0.627777777777778,0.615714285714286,0.637916666666667,0.598888888888889,0.584666666666667,0.596363636363636,0.571111111111111
0.916666666666667,0.806666666666667,0.76,0.771666666666667,0.748666666666667,0.738888888888889,0.74047619047619,0.742083333333333,0.725185185185185,0.718333333333333,0.709090909090909,0.705277777777778
0.76,0.731666666666667,0.698888888888889,0.714166666666667,0.709333333333333,0.699444444444444,0.68,0.69,0.678148148148148,0.655333333333333,0.658181818181818,0.642222222222222
0,0,0,0,0,0,0.000476190476190476,0.000416666666666667,0.00148148148148148,0.000333333333333333,0,0.00111111111111111
0.493333333333333,0.696666666666667,0.687777777777778,0.694166666666667,0.677333333333333,0.624444444444444,0.611428571428571,0.590833333333333,0.562962962962963,0.522333333333333,0.508484848484849,0.537222222222222
0.9,0.95,0.872222222222222,0.790833333333333,0.735333333333333,0.661666666666667,0.611428571428571,0.60375,0.587407407407407,0.593333333333333,0.572121212121212,0.569444444444444
0.98,0.845,0.855555555555556,0.77,0.75,0.707777777777778,0.626190476190476,0.562083333333333,0.571851851851852,0.570666666666667,0.597575757575758,0.591666666666667
0.213333333333333,0.231666666666667,0.332222222222222,0.43,0.469333333333333,0.488333333333333,0.453333333333333,0.465,0.506666666666667,0.493666666666667,0.514545454545455,0.503611111111111
0.636666666666667,0.831666666666667,0.838888888888889,0.838333333333333,0.820666666666667,0.807222222222222,0.798095238095238,0.773333333333333,0.800740740740741,0.791,0.798787878787879,0.784166666666667
0.00333333333333333,0.0566666666666667,0.04,0.0233333333333333,0.0213333333333333,0.0133333333333333,0.01,0.00833333333333333,0.0307407407407407,0.042,0.0648484848484848,0.0941666666666667
0,0,0,0.000833333333333333,0,0.005,0.020952380952381,0.0504166666666667,0.0722222222222222,0.0983333333333333,0.119090909090909,0.142222222222222
0.05,0.213333333333333,0.285555555555556,0.303333333333333,0.280666666666667,0.313333333333333,0.298095238095238,0.293333333333333,0.333703703703704,0.337666666666667,0.353333333333333,0.367222222222222
0,0,0,0,0,0,0,0.005,0.0062962962962963,0.00166666666666667,0.00212121212121212,0.000555555555555556
0,0.01,0.114444444444444,0.199166666666667,0.262,0.288888888888889,0.316666666666667,0.307083333333333,0.328148148148148,0.330666666666667,0.335757575757576,0.335277777777778
0.763333333333333,0.921666666666667,0.891111111111111,0.865833333333333,0.776666666666667,0.740555555555556,0.71,0.7175,0.713703703703704,0.75,0.77,0.773611111111111
0.923333333333333,0.868333333333333,0.83,0.789166666666667,0.749333333333333,0.716111111111111,0.73047619047619,0.724166666666667,0.741851851851852,0.735666666666667,0.745151515151515,0.748055555555556
0.776666666666667,0.546666666666667,0.553333333333333,0.534166666666667,0.499333333333333,0.503333333333333,0.486190476190476,0.471666666666667,0.442592592592593,0.471,0.508787878787879,0.523333333333333
1,1,0.987777777777778,0.981666666666667,0.981333333333333,0.976666666666667,0.953333333333333,0.938333333333333,0.932222222222222,0.909666666666667,0.894848484848485,0.877222222222222
0,0,0,0,0.00133333333333333,0.0316666666666667,0.0814285714285714,0.105416666666667,0.132962962962963,0.147333333333333,0.168484848484848,0.173333333333333
0.693333333333333,0.588333333333333,0.572222222222222,0.535,0.540666666666667,0.517777777777778,0.522857142857143,0.488333333333333,0.498148148148148,0.501333333333333,0.482727272727273,0.477777777777778
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.00037037037037037,0,0,0
0,0,0.0233333333333333,0.0641666666666667,0.082,0.108333333333333,0.153809523809524,0.143333333333333,0.146296296296296,0.178333333333333,0.167272727272727,0.155833333333333
1,1,0.998888888888889,0.999166666666667,0.998666666666667,0.999444444444444,0.987619047619048,0.989583333333333,0.996666666666667,0.992,0.991515151515151,0.960277777777778
1,1,1,1,1,1,0.997142857142857,0.98875,0.962962962962963,0.939,0.915151515151515,0.908888888888889
1,0.99,0.961111111111111,0.97,0.959333333333333,0.961111111111111,0.957142857142857,0.946666666666667,0.941851851851852,0.917666666666667,0.897575757575758,0.876944444444444
1,1,0.984444444444444,0.889166666666667,0.829333333333333,0.790555555555556,0.744285714285714,0.717916666666667,0.701111111111111,0.676,0.665454545454545,0.666944444444444
0,0,0,0,0.000666666666666667,0,0.000476190476190476,0,0.00037037037037037,0.000333333333333333,0.000909090909090909,0.000555555555555556
0,0,0,0,0,0,0,0.000416666666666667,0,0.000333333333333333,0.000909090909090909,0.0136111111111111
0.0333333333333333,0.0116666666666667,0.00333333333333333,0.00833333333333333,0.05,0.111666666666667,0.148571428571429,0.216666666666667,0.238148148148148,0.269666666666667,0.275151515151515,0.284444444444444
0,0,0,0,0,0,0,0,0,0.000333333333333333,0,0.000277777777777778
0,0,0,0.0591666666666667,0.107333333333333,0.17,0.216666666666667,0.25625,0.307777777777778,0.341666666666667,0.4,0.415555555555556
0,0.02,0.0966666666666667,0.118333333333333,0.15,0.161111111111111,0.148095238095238,0.157916666666667,0.185185185185185,0.214666666666667,0.26969696969697,0.280555555555556
0.616666666666667,0.546666666666667,0.558888888888889,0.5375,0.506666666666667,0.511666666666667,0.504761904761905,0.459583333333333,0.441111111111111,0.394333333333333,0.390909090909091,0.370833333333333
1,0.988333333333333,0.862222222222222,0.805,0.734,0.682777777777778,0.687142857142857,0.677083333333333,0.698518518518519,0.72,0.709090909090909,0.727777777777778
0,0,0,0,0,0.000555555555555556,0,0.00708333333333333,0.04,0.067,0.0957575757575758,0.118888888888889
0,0,0,0.0308333333333333,0.072,0.105,0.138095238095238,0.154166666666667,0.161851851851852,0.192,0.201212121212121,0.206666666666667
0,0,0,0,0,0,0,0.0025,0.03,0.0573333333333333,0.0909090909090909,0.113055555555556
0,0,0,0.00416666666666667,0.008,0.00666666666666667,0.00761904761904762,0.00583333333333333,0.0122222222222222,0.0323333333333333,0.0666666666666667,0.0986111111111111
0.69,0.275,0.132222222222222,0.0675,0.054,0.0355555555555556,0.0247619047619048,0.0229166666666667,0.0155555555555556,0.0103333333333333,0.01,0.00666666666666667
0,0.0966666666666667,0.114444444444444,0.200833333333333,0.266,0.286666666666667,0.337142857142857,0.40375,0.447777777777778,0.493666666666667,0.531818181818182,0.533055555555556
0,0,0.0577777777777778,0.155833333333333,0.236666666666667,0.245,0.275714285714286,0.337083333333333,0.348518518518519,0.371666666666667,0.372727272727273,0.403888888888889
0.48,0.515,0.436666666666667,0.414166666666667,0.394666666666667,0.356111111111111,0.338095238095238,0.299166666666667,0.287407407407407,0.290333333333333,0.27969696969697,0.264722222222222
0.42,0.486666666666667,0.494444444444444,0.495833333333333,0.466,0.468333333333333,0.460952380952381,0.4525,0.438888888888889,0.501,0.497878787878788,0.512777777777778
0,0,0,0,0,0,0,0,0,0,0.00242424242424242,0.00166666666666667
1,1,1,1,1,0.998333333333333,0.999047619047619,0.999166666666667,0.99962962962963,0.998666666666667,0.999090909090909,0.98
1,1,1,1,1,1,1,1,0.972222222222222,0.94,0.897272727272727,0.865833333333333
1,0.93,0.818888888888889,0.746666666666667,0.696,0.653888888888889,0.642380952380952,0.624583333333333,0.594814814814815,0.592,0.584545454545455,0.559444444444444
0,0,0.00222222222222222,0,0.002,0.00166666666666667,0.00857142857142857,0.0304166666666667,0.0340740740740741,0.026,0.0263636363636364,0.0213888888888889
0.00333333333333333,0,0.00111111111111111,0.0075,0.0273333333333333,0.0544444444444444,0.0971428571428571,0.119583333333333,0.121851851851852,0.132,0.124848484848485,0.123611111111111
0.0133333333333333,0.171666666666667,0.31,0.330833333333333,0.354,0.396111111111111,0.396666666666667,0.3825,0.461851851851852,0.489,0.489393939393939,0.505277777777778
0.0966666666666667,0.17,0.128888888888889,0.18,0.237333333333333,0.256111111111111,0.221904761904762,0.250833333333333,0.282962962962963,0.321,0.338787878787879,0.369722222222222
0.323333333333333,0.635,0.691111111111111,0.691666666666667,0.706,0.736666666666667,0.730952380952381,0.745,0.735555555555556,0.756666666666667,0.734545454545455,0.735277777777778
0,0.005,0.0722222222222222,0.106666666666667,0.151333333333333,0.169444444444444,0.186190476190476,0.192083333333333,0.195185185185185,0.198333333333333,0.192424242424242,0.209444444444444
0,0,0,0,0.00133333333333333,0.0383333333333333,0.0714285714285714,0.117916666666667,0.142592592592593,0.165333333333333,0.173939393939394,0.188888888888889
0,0,0,0,0,0,0,0,0,0.00166666666666667,0.0215151515151515,0.0480555555555556
1,1,1,1,1,1,1,1,1,1,0.985757575757576,0.960555555555556
0,0,0.00444444444444444,0.0025,0.004,0.00111111111111111,0.000476190476190476,0.000833333333333333,0,0.00166666666666667,0,0.000833333333333333
0,0,0,0,0,0,0.000476190476190476,0.00541666666666667,0.0144444444444444,0.0376666666666667,0.0551515151515152,0.0661111111111111
0,0.0333333333333333,0.0622222222222222,0.0525,0.11,0.262222222222222,0.373333333333333,0.450416666666667,0.467407407407407,0.492666666666667,0.529393939393939,0.512777777777778
0.336666666666667,0.263333333333333,0.327777777777778,0.381666666666667,0.455333333333333,0.510555555555556,0.57,0.581666666666667,0.605185185185185,0.647,0.664545454545455,0.690555555555556
0.0366666666666667,0.23,0.258888888888889,0.219166666666667,0.176,0.177777777777778,0.153809523809524,0.162916666666667,0.184074074074074,0.192,0.224545454545455,0.235277777777778
0,0.005,0.0122222222222222,0.0575,0.074,0.125,0.154761904761905,0.150833333333333,0.144074074074074,0.169666666666667,0.186060606060606,0.214444444444444
0,0,0.0433333333333333,0.126666666666667,0.176666666666667,0.212777777777778,0.24047619047619,0.264166666666667,0.31,0.308666666666667,0.326363636363636,0.331666666666667
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0.995333333333333,0.973030303030303,0.945277777777778
0.01,0.005,0.00444444444444444,0.00416666666666667,0.018,0.0144444444444444,0.00857142857142857,0.0129166666666667,0.0111111111111111,0.0153333333333333,0.0190909090909091,0.0363888888888889
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0116666666666667,0.016,0.0127777777777778,0.01,0.0154166666666667,0.042962962962963,0.069,0.0809090909090909,0.116388888888889
0,0.0466666666666667,0.224444444444444,0.365833333333333,0.422,0.478888888888889,0.475238095238095,0.487083333333333,0.492962962962963,0.501333333333333,0.519090909090909,0.498888888888889
0,0,0,0,0,0,0,0.0025,0.0107407407407407,0.013,0.0209090909090909,0.0269444444444444
0,0,0,0,0.0226666666666667,0.0438888888888889,0.0471428571428571,0.0504166666666667,0.0459259259259259,0.055,0.0666666666666667,0.0730555555555556
0,0,0.00333333333333333,0.0291666666666667,0.0353333333333333,0.0605555555555556,0.102380952380952,0.145833333333333,0.165925925925926,0.203333333333333,0.23969696969697,0.254722222222222
0.65,0.715,0.594444444444444,0.500833333333333,0.44,0.433888888888889,0.387619047619048,0.331666666666667,0.31037037037037,0.328666666666667,0.320909090909091,0.292222222222222
0,0.0883333333333333,0.203333333333333,0.27,0.31,0.345555555555556,0.382380952380952,0.350833333333333,0.401111111111111,0.41,0.416666666666667,0.398333333333333
0,0.0666666666666667,0.182222222222222,0.3025,0.374666666666667,0.378888888888889,0.401904761904762,0.387083333333333,0.364074074074074,0.349,0.325454545454545,0.311666666666667
0,0,0,0.000833333333333333,0.00333333333333333,0.005,0.00428571428571429,0.0145833333333333,0.0211111111111111,0.0273333333333333,0.0366666666666667,0.0455555555555556
0.243333333333333,0.381666666666667,0.382222222222222,0.381666666666667,0.393333333333333,0.379444444444444,0.375238095238095,0.37625,0.34,0.335666666666667,0.310606060606061,0.315277777777778
0.823333333333333,0.556666666666667,0.59,0.596666666666667,0.554,0.572222222222222,0.578095238095238,0.567083333333333,0.552222222222222,0.585333333333333,0.598787878787879,0.590277777777778
0,0,0,0,0,0.0183333333333333,0.0557142857142857,0.100416666666667,0.168148148148148,0.201333333333333,0.231212121212121,0.249444444444444
0.39,0.5,0.5,0.516666666666667,0.496,0.495,0.52952380952381,0.540833333333333,0.54,0.535666666666667,0.520909090909091,0.5225
0.976666666666667,0.801666666666667,0.63,0.6125,0.576666666666667,0.580555555555556,0.573333333333333,0.542083333333333,0.488148148148148,0.457666666666667,0.416969696969697,0.413888888888889
0.146666666666667,0.331666666666667,0.312222222222222,0.296666666666667,0.314,0.31,0.3,0.313333333333333,0.338888888888889,0.336333333333333,0.378181818181818,0.395833333333333
0.196666666666667,0.32,0.348888888888889,0.4025,0.401333333333333,0.409444444444444,0.408095238095238,0.402083333333333,0.415925925925926,0.413666666666667,0.420606060606061,0.428888888888889
0.0733333333333333,0.0133333333333333,0.0133333333333333,0.00333333333333333,0.022,0.0183333333333333,0.0142857142857143,0.0108333333333333,0.0133333333333333,0.0173333333333333,0.0215151515151515,0.02
0.283333333333333,0.241666666666667,0.241111111111111,0.2925,0.256,0.202777777777778,0.174761904761905,0.135416666666667,0.11,0.093,0.0818181818181818,0.0744444444444444
0,0,0,0,0,0,0,0.00208333333333333,0.000740740740740741,0.00366666666666667,0.00575757575757576,0.00694444444444444
0.0166666666666667,0.01,0.00555555555555556,0.0133333333333333,0.0386666666666667,0.0611111111111111,0.0742857142857143,0.08125,0.0962962962962963,0.0996666666666667,0.11969696969697,0.120555555555556
0,0,0,0,0.00133333333333333,0.00166666666666667,0.000476190476190476,0.000416666666666667,0.000740740740740741,0.000666666666666667,0,0.000555555555555556
0,0,0.00555555555555556,0.00583333333333333,0.00666666666666667,0.0127777777777778,0.0147619047619048,0.0295833333333333,0.027037037037037,0.0316666666666667,0.0339393939393939,0.0522222222222222
0.03,0.01,0.0233333333333333,0.0308333333333333,0.022,0.0205555555555556,0.0266666666666667,0.03875,0.0551851851851852,0.0716666666666667,0.0890909090909091,0.0975
