"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.00954929658551372,0.00318309886183791,0.00141471060526129,0.0151197195937301,0.0170614098994512,0.0131744925114958,0.0129922402523996,0.016014966148622,0.0158761967923767,0.0146740857530727,0.013574206716598,0.0138597429609192
0.0891267681314614,0.0222816920328653,0.0102566518881444,0.00855457819118937,0.00674816958709636,0.0106103295394597,0.0106536370069677,0.00885299370948668,0.0089205363165087,0.0142921138896522,0.014626470803156,0.0147660419424147
0,0.0318309886183791,0.0251111132433879,0.0147218322360003,0.0170614098994512,0.0205133037762887,0.0207226232025774,0.0203419911639329,0.0196880559232196,0.0167749310018858,0.0162311735351569,0.0161144379880544
0,0,0,0.0025862678252433,0.00827605704077856,0.011494523667748,0.0156556495041415,0.0163631175866355,0.0139899159853617,0.0142921138896522,0.0137057397274178,0.013727113841676
0,0,0.00353677651315323,0.00616725404481094,0.0145149308099809,0.0171533660887932,0.0175395243407395,0.0177557233386896,0.0189414031037762,0.0189712692165539,0.0199667110424378,0.0203143600974239
0,0.0127323954473516,0.0145007837039282,0.0187007058132977,0.0165521140815571,0.0137050089884688,0.0129272790511376,0.0136276420022435,0.0124180153128491,0.013687325105903,0.0124956360278761,0.0151197195937301
0,0,0.0155618166578742,0.0125334517684868,0.0212631003970772,0.0190101737581986,0.0215671188189834,0.0220330124342843,0.0250718157265751,0.02670619945082,0.0251754182708998,0.027034235472415
0,0,0,0,0,0,0.00175395243407395,0.00353125029985143,0.00428342933259669,0.00362873270249521,0.0034461648834774,0.00300626003618025
0,0.00159154943091895,0.00282942121052258,0.0155176069514598,0.0146422547644544,0.0160923331348472,0.0144213866801636,0.0153186632725949,0.0144221886703026,0.0123822545725495,0.0127850086516795,0.0141250011994057
0.0827605704077856,0.0222816920328653,0.0127323954473516,0.0190985931710274,0.0203718327157626,0.0164460107861625,0.0149410762902596,0.0141747371191219,0.013086073098667,0.0145149308099809,0.0153104424594187,0.0162028574008832
0,0.00477464829275686,0.0077809083289371,0.00557042300821634,0.00725746540499043,0.00610093948518932,0.00662604252872381,0.00855457819118937,0.0145793787375539,0.0161064802408998,0.0171255980087312,0.016711269024649
0,0.00318309886183791,0.00813458598025243,0.00576936668708121,0.0103132403123548,0.00901878010854074,0.00922449057920373,0.0103948072206894,0.00931351148463684,0.00926281768794831,0.00831288628380809,0.00722828699875691
0.0954929658551372,0.0994718394324346,0.0866510245722541,0.0507306381105416,0.0379425384331078,0.0441212870015865,0.0444984228644687,0.0381971863420549,0.031634501034315,0.0266425374735833,0.0232813429150954,0.0200933115653518
0,0.000795774715459477,0.00848826363156775,0.00497359197162173,0.00878535285867262,0.0077809083289371,0.00656108132746181,0.010295335381257,0.00903842886694714,0.00862619791558073,0.00781306084269304,0.00839984421873892
0,0.00318309886183791,0.0141471060526129,0.016711269024649,0.0166794380360306,0.0152965584193877,0.0157206107054035,0.0157662865500409,0.0161905769268792,0.0157245083774793,0.0199404044402738,0.0201375212717662
0,0.0413802852038928,0.0622472666314968,0.0568978921553526,0.0488923985178302,0.0547316165410462,0.0550870986701744,0.0495867119570686,0.0481787556125096,0.0499746521308551,0.0483252281751755,0.0457128364325055
0.194169030572112,0.0493380323584876,0.0399655745986315,0.0423750035982171,0.0290298616199617,0.0239616608766131,0.0213722352151974,0.0227293153103113,0.0198452459904709,0.0214222553401691,0.0215451071722748,0.0228343133630455
0,0,0.00742723067762178,0.0165123253457841,0.0188439452620804,0.0225469502713518,0.0192934767748134,0.0181038747767031,0.0155618166578742,0.0144830998213625,0.0139688057490573,0.0137050089884688
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00636619772367581,0.0127323954473516,0.0129870433562987,0.0182143990427391,0.0172796795356915,0.016711269024649,0.0153260315569973,0.0138146490603765,0.0117327445651215,0.0101682324753155
0,0,0,0.000795774715459477,0.00254647908947033,0.00433255122861271,0.00578154691231783,0.00532174340963525,0.00420483429897106,0.00496563422446713,0.00586637228256077,0.00618935889801815
0.0159154943091895,0.0270563403256222,0.0258184685460186,0.0314331012606493,0.0221543680783918,0.0236964026381266,0.0253348684921793,0.0287970975156898,0.0273117741849055,0.0248918330995724,0.0246229796254569,0.0237848220509555
0,0,0,0,0.00305577490736439,0.00601252007236049,0.00467720649086386,0.00382966581814873,0.00416553678215825,0.00442450741795469,0.00434058935705169,0.00444307549464875
0.105042262440651,0.0413802852038928,0.0233427249868113,0.0198943678864869,0.0179526775807658,0.0228122085098383,0.0228013816429613,0.0234753541060546,0.024875328142511,0.0250828190312827,0.0236233287432268,0.0263268801697844
0,0,0,0.000596831036594607,0.00916732472209317,0.011494523667748,0.00987410259182371,0.010295335381257,0.00911702390057277,0.0111090150278143,0.0123904096192203,0.0113176848420903
0,0.0206901426019464,0.0452707393683613,0.0590862726228661,0.0495290182901978,0.039169799883172,0.035663699492837,0.0283992101579601,0.0264472288150236,0.0277884530638449,0.0263855219704415,0.0267689772339285
0,0,0,0,0.000254647908947033,0.00397887357729738,0.00506697369843585,0.00457570461389199,0.00447991691666076,0.00506112719032227,0.0069975561756106,0.00784722288855873
0,0,0.00318309886183791,0.00557042300821634,0.00483831026999362,0.00442097064144154,0.00467720649086386,0.00636619772367581,0.00636619772367581,0.00722563441637205,0.00778675424052909,0.00786932774176594
0,0,0.000353677651315323,0.0051725356504866,0.0136236631286662,0.012025040144721,0.0110434042145397,0.00935035290664885,0.00915632141738558,0.0101859163578813,0.0100228154244648,0.00904088496174794
0,0,0,0,0.00674816958709636,0.00786932774176594,0.0066910037299858,0.00646566956310825,0.00679847040861676,0.00649352167814933,0.00560330626092127,0.00528305991652264
0.035014087480217,0.0103450713009732,0.00707355302630646,0.0077588034757299,0.0108225361302489,0.0145007837039282,0.0123426282397796,0.0111408460164327,0.0145400812207411,0.0124459165497862,0.0116538247586297,0.0111187411632255
0.00318309886183791,0.0230774667483248,0.0148544613552436,0.0157165506303247,0.0212631003970772,0.0261721461973339,0.0218269636240314,0.0195959523681896,0.0216529317638603,0.0225363399418124,0.0212820411506353,0.018413342721604
0.0923098669932993,0.0795774715459477,0.067906109052542,0.0602799346960554,0.0446907080202042,0.0416455434423793,0.0375475743294349,0.0377495630646089,0.0337172694253941,0.0340273268330472,0.0307787245318211,0.0297752372701088
0,0.00238732414637843,0.0187449155197121,0.016711269024649,0.0240642273954946,0.02873630916937,0.0245553340770353,0.0241716569820816,0.0222816920328653,0.0206264806247096,0.0253595644860475,0.0253542666286672
0.190985931710274,0.0588873289440013,0.0427949958091541,0.0302394391874601,0.0314490167549585,0.027144759738451,0.0246852564795593,0.0246690161792438,0.023617807604501,0.0211039454539853,0.0194668856013227,0.0218838046751356
0,0,0.00353677651315323,0.00278521150410817,0.00190985931710274,0.00318309886183791,0.00493705129591186,0.00407834541672982,0.00365466906359167,0.00321492985045629,0.0036040044964611,0.00526095506331543
0.0318309886183791,0.00795774715459477,0.010964007190775,0.00974824026437859,0.0103132403123548,0.0108755877779462,0.0114331714221117,0.0109419023375678,0.0114748749093416,0.0127960574245884,0.0133637538992864,0.014478678850721
0,0,0,0,0.00343774677078494,0.00503990653124335,0.00422247808202988,0.00437676093502712,0.0048728920847889,0.00474281730413848,0.00494564120682253,0.00506201138445056
0,0,0,0,0.000254647908947033,0.000442097064144154,0.000519689610095985,0.000397887357729738,0.000785950336256273,0.00178253536262923,0.00242020739908337,0.00358098621956765
0.00954929658551372,0.0230774667483248,0.0152081390065589,0.018302818455568,0.0179526775807658,0.0134397507499823,0.0119528610322077,0.0117874129727435,0.0125752053801004,0.0123185925953127,0.0132322208884667,0.0118703061722705
0.0222816920328653,0.0159154943091895,0.0159154943091895,0.0157165506303247,0.0156608464002425,0.016711269024649,0.0211773516114114,0.021286973638541,0.0193343782719043,0.0202126777726707,0.0196773384186343,0.0193417465563067
0,0.0143239448782706,0.0077809083289371,0.0226795793905951,0.0225363399418124,0.0164460107861625,0.0131871238561856,0.0122350362501895,0.0190592956542146,0.0209447905108934,0.0205717628922086,0.0215743367302347
0.0445633840657307,0.0111408460164327,0.00636619772367581,0.0226795793905951,0.0201171848068156,0.0160923331348472,0.0190336319697654,0.0219335405948518,0.0222030969992397,0.0210084524881302,0.0194405789991588,0.0191206980242346
0,0,0,0,0.000254647908947033,0.00663145596216231,0.0070158097362958,0.00666461324197312,0.00644479275730144,0.00614338080334716,0.00602421189554447,0.00548200359538751
0,0.0294436644720006,0.0254647908947033,0.0236742977849194,0.0168067619905041,0.0165344301989914,0.0137068134662816,0.01327949056423,0.0128109904809773,0.0123185925953127,0.0121799568019087,0.011383999401712
0,0,0,0,0,0,0,9.94718394324346e-05,0.00141471060526129,0.0027374650211806,0.00284111303370656,0.00269679209127934
0,0,0,0,0,0,0,0,0,0,0,6.63145596216231e-05
0,0.016711269024649,0.012025040144721,0.00994718394324346,0.00713014145051691,0.00592410065953166,0.00760046054765378,0.00810695491374342,0.00880264376607026,0.0111726770050511,0.0111276927153507,0.0111629508696399
0,0,0.0173302049144508,0.0151197195937301,0.0190985931710274,0.0206901426019464,0.0209824680076254,0.0180541388569869,0.0165049570613817,0.0168385929791225,0.0160996405243372,0.0197838436204509
0,0,0.000353677651315323,0.00139260575205408,0.0140056349920868,0.0140586866397841,0.0137068134662816,0.0111905819361489,0.0120643376615338,0.01276422643597,0.0130217680711551,0.015009195327694
0,0,0,0,0,0,0,0,0,0,0.000131533010819748,0.000729460155837854
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00904000076761965,0.0101682324753155,0.00980914139056171,0.00999691986295968,0.0101387593377059,0.0125732405042597,0.0175201970411905,0.0254868957479105
0,0,0,0,0,0,0,0.000447623277445956,0.00341888396271479,0.00703464848466177,0.00744476841239775,0.00769248891610828
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.00318309886183791,0.00318309886183791,0.0618935889801815,0.0702271186392988,0.066335780280702,0.0643693325393888,0.0647663176582121,0.0614238608495284,0.0527765650796088,0.0443723981340204,0.0380130401269072,0.0349919826270098
0,0.00318309886183791,0.00141471060526129,0.00736091611800016,0.0409983133404722,0.0474812246890821,0.0456027632859227,0.0443644403868658,0.0426378057419028,0.0393749329209349,0.0370133892446771,0.0342846273243791
0.155971844230057,0.0843521198387045,0.0650766878420194,0.0465528208543794,0.0476191589730951,0.0390813804703432,0.033714863454977,0.0333230662098656,0.0310843357989356,0.0286160587679228,0.0256489371098509,0.0227901036566311
0,0.0246690161792438,0.0134397507499823,0.0157165506303247,0.0141329589465603,0.0208669814276041,0.0231911488505333,0.0206404066822302,0.0189021055869634,0.0167431000132674,0.0162837867394848,0.0159154943091895
0.066845076098596,0.068436625529515,0.0452707393683613,0.0308362702240547,0.02317295971418,0.0199827872993157,0.0167599899255955,0.0128318672867841,0.0106103295394597,0.0112045079936694,0.0108646266937112,0.0104555955670092
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.21048532072077e-05
0,0,0.00353677651315323,0.00537147932935147,0.0136236631286662,0.0215743367302347,0.0241655668694633,0.0197451601273383,0.0205918988099144,0.0232047907027983,0.0241757673886697,0.0239616608766131
0.066845076098596,0.033422538049298,0.0378435086907396,0.0374014116265954,0.0296664813923293,0.0244037579407573,0.0217620024227694,0.0203917270836491,0.0244037579407573,0.0219952131352999,0.024544059818965,0.0237185074913338
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00707355302630646,0.0214859173174059,0.0137509870831398,0.00963771599834255,0.00909456817667973,0.0107926945784192,0.00915632141738558,0.0103450713009732,0.0108909332958752,0.0119808304383066
0.117774657888003,0.133690152197192,0.131921763940615,0.12951233494103,0.103005079169075,0.0824953121692991,0.0709376317781019,0.0553063427244336,0.0455851195028639,0.0427171867258647,0.0387759315896618,0.0360751204341629
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00212206590789194,0.00545674090600784,0.00576936668708121,0.00699495799268083,0.00706647947328015,0.00610313170203632,0.00742723067762178
0,0,0.00106103295394597,0.0151197195937301,0.0105678882213019,0.010964007190775,0.0123426282397796,0.00944982474608129,0.0089205363165087,0.00900816977900128,0.0119168907802692,0.0122902983832075
0,0,0,0.00477464829275686,0.00420169049762604,0.00397887357729738,0.0068858873337718,0.00552068708850012,0.00444061939984794,0.00445633840657307,0.00455104217436329,0.00548200359538751
0,0.00238732414637843,0.0159154943091895,0.0282500023988114,0.027629298120753,0.0282942121052258,0.0296872689767331,0.0252161112961222,0.0234213200204369,0.0233002836686535,0.0227025976674885,0.0225027405649374
0,0,0.0201596261249734,0.0185017621344328,0.0140056349920868,0.0105219101266309,0.0111083654158017,0.0123842440093381,0.0148937588720564,0.0187802832848437,0.0184409281169287,0.0195627950883788
0,0,0.00389045416446855,0.00855457819118937,0.00865802890419911,0.00910719952136957,0.0100689861956097,0.0113895256150138,0.0141471060526129,0.013432677196956,0.0123114898127284,0.0124008226492435
0,0.00716197243913529,0.0413802852038928,0.0399876794518387,0.0345047916623229,0.0376666698650819,0.035728660694099,0.0337706894873115,0.0279405344539105,0.0254011289174665,0.0253332578838835,0.0244258627939645
0,0,0,0,0,0,0,0,0,0,0,4.42097064144154e-05
0,0,0,0.000198943678864869,0.00420169049762604,0.00291784062335141,0.00214371964164594,0.00164128535063517,0.00129681805482285,0.00105042262440651,0.000868117871410338,0.000729460155837854
0,0.00477464829275686,0.0290015674078565,0.0276531713622168,0.02317295971418,0.0313888915542349,0.0248151788820833,0.0250669035369735,0.0254254933778904,0.0232047907027983,0.0211242015376516,0.0194964805287572
0.315126787321953,0.150401421221841,0.0976150317630291,0.0833574014443802,0.0688822593701723,0.0567652630361093,0.0493055517578566,0.0408829260067306,0.0354463601651579,0.0338045099127186,0.0293318614128039,0.0266584529678925
0,0.0111408460164327,0.00601252007236049,0.00616725404481094,0.00891267681314614,0.0152081390065589,0.033000290241095,0.0320299322972439,0.0279012369370977,0.0302076081988417,0.0297001538430991,0.0288247285821988
0,0,0,0.00278521150410817,0.00381971863420549,0.00645461713650464,0.00474216769212586,0.0077588034757299,0.0132432631659182,0.0152152125595852,0.0151789094485989,0.0153407681258021
0,0.0175070437401085,0.0268795014999645,0.030438382866325,0.0351414114346905,0.0381971863420549,0.0435240048455387,0.0435686656714063,0.0369396658040448,0.0316081716980504,0.029252941606312,0.0276973810686312
0,0,0,0,0,0,0,0,0,0,0,0
0,0.000795774715459477,0.0198059484736581,0.0220827483540005,0.0208811285336567,0.0170649466759643,0.0170847959319055,0.0158160224697571,0.0179589651834558,0.0184619733986599,0.02404423437785,0.0255974200139465
0,0,0,0.00497359197162173,0.0146422547644544,0.045978094670992,0.0507346981856205,0.0556544941624472,0.0579638372989002,0.0537625397764422,0.050692822369931,0.0463538771755145
0,0,0.00813458598025243,0.0206901426019464,0.0162974661726101,0.0230774667483248,0.0203328559950054,0.018302818455568,0.020041733574535,0.021581410283261,0.0189407535580437,0.0177944068318022
0,0.00636619772367581,0.00318309886183791,0.00238732414637843,0.00165521140815571,0.00733881126479295,0.0174745631394775,0.0276034354425006,0.0295517326432359,0.0293481715061455,0.0286741963587051,0.0269679209127934
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0013687325105903,0.00468257518518304,0.00530516476972985
0,0,0,0,0.00114591559026165,0.00141471060526129,0.0034429436668859,0.00885299370948668,0.00943140403507528,0.00983577548307913,0.00886532492925103,0.0092177237874056
0.0159154943091895,0.0763943726841098,0.0417339628552081,0.0360088058745413,0.0269926783483854,0.0320078274440367,0.0274136269325632,0.0307367983846223,0.0311236333157484,0.0275656361435163,0.0261750691531299,0.0250005889773519
0,0.0310352139029196,0.0406729299012621,0.0300404955085952,0.0240642273954946,0.017772301978595,0.0134469686612336,0.0133292264839462,0.0137541308844848,0.0144512688327441,0.0142581783728607,0.0139923720801625
0,0,0,0.0222816920328653,0.0290298616199617,0.02873630916937,0.0309215318007111,0.0260616219312979,0.0233820225036241,0.021326762374314,0.0200456308489296,0.0183249233087752
0,0.00159154943091895,0.00495148711841452,0.00298415518297304,0.00203718327157626,0.00671987537499114,0.0153958046990935,0.0176562514992571,0.0183126428347712,0.0162656351839917,0.0183883149126008,0.0232543055739825
0,0,0,0,0,0,0,0,0,0,0,0
0.140056349920868,0.124140855611678,0.0965539988090832,0.0746038795743259,0.0640439491001787,0.0594178454209743,0.0604139171736582,0.0538142651329471,0.0507330942053424,0.0488605675292119,0.0460365537869119,0.0428392055155685
0,0.00318309886183791,0.0247574355920726,0.0236742977849194,0.0305577490736439,0.0273215985641087,0.0258545581022752,0.0267081888876087,0.0247967331088854,0.0245416922247703,0.025596323905523,0.0340414739390998
0,0.0740070485377313,0.105749617743282,0.129711278619895,0.137509870831398,0.134043829848507,0.124725506423036,0.123842440093381,0.111526352714765,0.100554093045459,0.0943880885642513,0.0899225428469209
0,0,0,0,0,0,0,0,0,0,0,0
0.108225361302489,0.0803732462614071,0.0502222264867759,0.030438382866325,0.0254647908947033,0.0218395949687212,0.0244903728757733,0.0211875017991086,0.0177624775993918,0.0169022549563593,0.0148895368247955,0.0129755488326309
0,0,0.0152081390065589,0.0133292264839462,0.0183346494441863,0.017772301978595,0.0131871238561856,0.0117376770530273,0.0100994618208931,0.0131143673107722,0.0149684566312873,0.0135944847224327
0,0,0,0,0,0,0,0,0,0,0.00139424991468933,0.00654303654933347
0,0,0,0,0,0,0,0,0,0.0028966199642725,0.00260435361423101,0.00470833373313524
0.0541126806512444,0.0358098621956765,0.0307699556644331,0.0372024679477305,0.0333588760720613,0.0373129922137666,0.0371578071218629,0.0328754429324196,0.0285692947229155,0.028966199642725,0.0250438852600801,0.0234090395464329
0,0,0,0,0,0,0.00142914642776396,0.00532174340963525,0.0144614861871154,0.0162974661726101,0.0162574801373209,0.014898671061658
0,0.0557042300821634,0.0392582192960009,0.0489401450007578,0.0464732433828334,0.0385508639933702,0.032805406637309,0.0314331012606493,0.0290015674078565,0.0288070446996331,0.0280428379067703,0.0244258627939645
0,0.00477464829275686,0.00990297423682904,0.0306373265451899,0.0320856365273261,0.0412034463782351,0.0502150085755245,0.0633138257987446,0.0701853650276852,0.070537470778328,0.0739215520806985,0.0706250059970286
0,0,0,0,0,0,0,0,0,0,0,0.000353677651315323
0.00636619772367581,0.0198943678864869,0.0226353696841807,0.0413802852038928,0.0427808487031015,0.0373129922137666,0.0383271087445789,0.0348648797210683,0.0379221037243652,0.0389929610575144,0.0373553750728085,0.0414908094699288
0,0,0,0.00278521150410817,0.0062388737692023,0.00503990653124335,0.00422247808202988,0.00557042300821634,0.00585533000510924,0.00566591597407147,0.00505086761547833,0.00678618993461276
0,0,0.0307699556644331,0.0224806357117302,0.0261014106670708,0.024050080289442,0.0213072740139354,0.0201927834047842,0.016229874443692,0.0137509870831398,0.0123641030170563,0.0136607992820543
0.00636619772367581,0.050133807073947,0.0481001605788839,0.0302394391874601,0.0229183118052329,0.0258184685460186,0.0224765756366513,0.0209388222005275,0.0214171466629834,0.0185892973531334,0.016178560330829,0.0150313001809012
0.0222816920328653,0.00557042300821634,0.00247574355920726,0.0256637345735681,0.0204991566702361,0.0167996884374778,0.0141615418751156,0.0118868848121759,0.0139899159853617,0.015533522445769,0.0182304752996171,0.01852386698764
0.149605646506382,0.125732405042597,0.0979687094143445,0.0855457819118937,0.0721926821864837,0.0622472666314968,0.0566461675004623,0.0504819585119606,0.0499078463522734,0.045932116576321,0.0440109454202878,0.0396782115069378
0,0,0.0113176848420903,0.0109419023375678,0.0117138038115635,0.0102566518881444,0.00896464577415574,0.0121853003304732,0.0129288830314157,0.0131780292880089,0.0145738575988281,0.0139260575205408
0,0,0,0.0165123253457841,0.0183346494441863,0.0187449155197121,0.0255297520959653,0.0291949848734196,0.0269580965335902,0.0258785937467422,0.0242020739908337,0.0242932336747212
0,0,0.0141471060526129,0.0181038747767031,0.0123504235839311,0.00857668304439658,0.00630123652241382,0.00482438421247308,0.00389045416446855,0.00318309886183791,0.00494564120682253,0.0054598987421803
0,0.018302818455568,0.0205133037762887,0.018302818455568,0.0226636638962859,0.0258184685460186,0.0391716043609849,0.0396892639335414,0.0359965254005373,0.0370512707517932,0.0382234929442188,0.0377771941311179
0.130507053335354,0.0477464829275686,0.0304162780131178,0.0226795793905951,0.023682255532074,0.0238732414637843,0.032935329039833,0.0363569573125548,0.0340709470767094,0.0305259180850255,0.0286741963587051,0.0253100569222528
0,0,0,0.00119366207318921,0.00356507072525846,0.00831142480591009,0.0187088259634555,0.0162139098274868,0.0163477669941305,0.0171887338539247,0.0167836121805999,0.0146997273827931
0,0,0,0,0,0,0,0,0,0,0,0
0,0.0620704278058392,0.0332456992236404,0.0407834541672982,0.0430354966120485,0.032361505095352,0.0239057220644153,0.0212372377188248,0.0182733453179584,0.0153425365140587,0.0129954614689911,0.0125776614749012
0,0,0,0,0,0,0,0,0,0.000986760647169751,0.00260435361423101,0.00265258238486492
0,0,0,0,0,0,0,0.00164128535063517,0.00404764423171981,0.00840338099525207,0.0103121880482683,0.0109197974843606
0,0,0,0,0,0,0,0,0,0,0,0
0,0.00397887357729738,0.0148544613552436,0.0125334517684868,0.0134963391741927,0.0150313001809012,0.0118878998309457,0.0123345080896219,0.0178410726330174,0.0168385929791225,0.0149158434269594,0.0145449934103427
0,0,0.00212206590789194,0.0135281701628111,0.0104405642668283,0.0112292654292615,0.0113032490195877,0.0127323954473516,0.0132432631659182,0.0123185925953127,0.0119431973824331,0.0112513702824687
0,0.00397887357729738,0.0045978094670992,0.00437676093502712,0.00649352167814933,0.00963771599834255,0.0111083654158017,0.0117874129727435,0.0126145028969132,0.013687325105903,0.0131269944798109,0.0115829430805768
0,0.0222816920328653,0.0183912378683968,0.0115387333741624,0.00993126844893427,0.0122902983832075,0.0204627783975294,0.0204414630033653,0.0179589651834558,0.017379719785635,0.0148895368247955,0.0129534439794237
